"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-07","Manitoba","2021A000246","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434856","10.2.3.1","52.3","","","","1"
"2023-10","Manitoba","2021A000246","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434856","10.2.3.1","47.3","","","","1"
"2021-04","Manitoba","2021A000246","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434874","10.3.1.1","32.1","","","","1"
"2021-07","Manitoba","2021A000246","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434874","10.3.1.1","19.3","","","","1"
"2021-10","Manitoba","2021A000246","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434874","10.3.1.1","21.0","","","","1"
"2022-01","Manitoba","2021A000246","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434874","10.3.1.1","16.2","","","","1"
"2022-04","Manitoba","2021A000246","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434874","10.3.1.1","15.5","","","","1"
"2022-07","Manitoba","2021A000246","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434874","10.3.1.1","23.2","","","","1"
"2022-10","Manitoba","2021A000246","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434874","10.3.1.1","24.3","","","","1"
"2023-04","Manitoba","2021A000246","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434874","10.3.1.1","20.9","","","","1"
"2023-07","Manitoba","2021A000246","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434874","10.3.1.1","20.2","","","","1"
"2023-10","Manitoba","2021A000246","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434874","10.3.1.1","27.1","","","","1"
"2021-04","Manitoba","2021A000246","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434883","10.3.2.1","29.8","","","","1"
"2021-07","Manitoba","2021A000246","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434883","10.3.2.1","30.1","","","","1"
"2021-10","Manitoba","2021A000246","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434883","10.3.2.1","28.5","","","","1"
"2022-01","Manitoba","2021A000246","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434883","10.3.2.1","30.8","","","","1"
"2022-04","Manitoba","2021A000246","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434883","10.3.2.1","29.8","","","","1"
"2022-07","Manitoba","2021A000246","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434883","10.3.2.1","28.8","","","","1"
"2022-10","Manitoba","2021A000246","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434883","10.3.2.1","31.2","","","","1"
"2023-04","Manitoba","2021A000246","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434883","10.3.2.1","23.1","","","","1"
"2023-07","Manitoba","2021A000246","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434883","10.3.2.1","30.5","","","","1"
"2023-10","Manitoba","2021A000246","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434883","10.3.2.1","23.1","","","","1"
"2021-04","Manitoba","2021A000246","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434892","10.3.3.1","38.2","","","","1"
"2021-07","Manitoba","2021A000246","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434892","10.3.3.1","50.6","","","","1"
"2021-10","Manitoba","2021A000246","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434892","10.3.3.1","50.5","","","","1"
"2022-01","Manitoba","2021A000246","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434892","10.3.3.1","53.0","","","","1"
"2022-04","Manitoba","2021A000246","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434892","10.3.3.1","54.7","","","","1"
"2022-07","Manitoba","2021A000246","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434892","10.3.3.1","48.0","","","","1"
"2022-10","Manitoba","2021A000246","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434892","10.3.3.1","44.5","","","","1"
"2023-04","Manitoba","2021A000246","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434892","10.3.3.1","55.9","","","","1"
"2023-07","Manitoba","2021A000246","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434892","10.3.3.1","49.3","","","","1"
"2023-10","Manitoba","2021A000246","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434892","10.3.3.1","49.8","","","","1"
"2021-04","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434910","11.1.1.1","21.2","","","","1"
"2021-07","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434910","11.1.1.1","16.3","","","","1"
"2021-10","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434910","11.1.1.1","17.2","","","","1"
"2022-01","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434910","11.1.1.1","16.4","","","","1"
"2022-04","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434910","11.1.1.1","16.6","","","","1"
"2022-07","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434910","11.1.1.1","19.0","","","","1"
"2022-10","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434910","11.1.1.1","20.0","","","","1"
"2023-04","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434910","11.1.1.1","22.9","","","","1"
"2023-07","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434910","11.1.1.1","19.9","","","","1"
"2023-10","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434910","11.1.1.1","21.1","","","","1"
"2021-04","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434919","11.1.2.1","35.1","","","","1"
"2021-07","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434919","11.1.2.1","27.2","","","","1"
"2021-10","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434919","11.1.2.1","26.8","","","","1"
"2022-01","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434919","11.1.2.1","32.4","","","","1"
"2022-04","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434919","11.1.2.1","28.9","","","","1"
"2022-07","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434919","11.1.2.1","27.1","","","","1"
"2022-10","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434919","11.1.2.1","32.0","","","","1"
"2023-04","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434919","11.1.2.1","31.5","","","","1"
"2023-07","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434919","11.1.2.1","28.7","","","","1"
"2023-10","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434919","11.1.2.1","33.2","","","","1"
"2021-04","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434928","11.1.3.1","43.7","","","","1"
"2021-07","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434928","11.1.3.1","56.6","","","","1"
"2021-10","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434928","11.1.3.1","55.9","","","","1"
"2022-01","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434928","11.1.3.1","51.2","","","","1"
"2022-04","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434928","11.1.3.1","54.5","","","","1"
"2022-07","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434928","11.1.3.1","53.9","","","","1"
"2022-10","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434928","11.1.3.1","48.0","","","","1"
"2023-04","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434928","11.1.3.1","45.6","","","","1"
"2023-07","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434928","11.1.3.1","51.4","","","","1"
"2023-10","Saskatchewan","2021A000247","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434928","11.1.3.1","45.7","","","","1"
"2021-04","Saskatchewan","2021A000247","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434946","11.2.1.1","18.5","","","","1"
"2021-07","Saskatchewan","2021A000247","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434946","11.2.1.1","12.1","","","","1"
"2021-10","Saskatchewan","2021A000247","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434946","11.2.1.1","16.0","","","","1"
"2022-01","Saskatchewan","2021A000247","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434946","11.2.1.1","14.8","","","","1"
"2022-04","Saskatchewan","2021A000247","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434946","11.2.1.1","11.3","","","","1"
"2022-07","Saskatchewan","2021A000247","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434946","11.2.1.1","16.0","","","","1"
"2022-10","Saskatchewan","2021A000247","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434946","11.2.1.1","18.9","","","","1"
"2023-04","Saskatchewan","2021A000247","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434946","11.2.1.1","25.6","","","","1"
"2023-07","Saskatchewan","2021A000247","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434946","11.2.1.1","23.7","","","","1"
"2023-10","Saskatchewan","2021A000247","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434946","11.2.1.1","21.3","","","","1"
"2021-04","Saskatchewan","2021A000247","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434955","11.2.2.1","35.9","","","","1"
"2021-07","Saskatchewan","2021A000247","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434955","11.2.2.1","26.3","","","","1"
"2021-10","Saskatchewan","2021A000247","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434955","11.2.2.1","24.2","","","","1"
"2022-01","Saskatchewan","2021A000247","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434955","11.2.2.1","30.8","","","","1"
"2022-04","Saskatchewan","2021A000247","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434955","11.2.2.1","30.9","","","","1"
"2022-07","Saskatchewan","2021A000247","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434955","11.2.2.1","28.4","","","","1"
"2022-10","Saskatchewan","2021A000247","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434955","11.2.2.1","31.9","","","","1"
"2023-04","Saskatchewan","2021A000247","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434955","11.2.2.1","32.9","","","","1"
"2023-07","Saskatchewan","2021A000247","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434955","11.2.2.1","27.0","","","","1"
"2023-10","Saskatchewan","2021A000247","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434955","11.2.2.1","34.9","","","","1"
"2021-04","Saskatchewan","2021A000247","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434964","11.2.3.1","45.7","","","","1"
"2021-07","Saskatchewan","2021A000247","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434964","11.2.3.1","61.5","","","","1"
"2021-10","Saskatchewan","2021A000247","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434964","11.2.3.1","59.8","","","","1"
"2022-01","Saskatchewan","2021A000247","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434964","11.2.3.1","54.4","","","","1"
"2022-04","Saskatchewan","2021A000247","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434964","11.2.3.1","57.9","","","","1"
"2022-07","Saskatchewan","2021A000247","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434964","11.2.3.1","55.7","","","","1"
"2022-10","Saskatchewan","2021A000247","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434964","11.2.3.1","49.2","","","","1"
"2023-04","Saskatchewan","2021A000247","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434964","11.2.3.1","41.4","","","","1"
"2023-07","Saskatchewan","2021A000247","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434964","11.2.3.1","49.2","","","","1"
"2023-10","Saskatchewan","2021A000247","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434964","11.2.3.1","43.8","","","","1"
"2021-04","Saskatchewan","2021A000247","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434982","11.3.1.1","23.9","","","","1"
"2021-07","Saskatchewan","2021A000247","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434982","11.3.1.1","20.4","","","","1"
"2021-10","Saskatchewan","2021A000247","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434982","11.3.1.1","18.5","","","","1"
"2022-01","Saskatchewan","2021A000247","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434982","11.3.1.1","17.8","","","","1"
"2022-04","Saskatchewan","2021A000247","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434982","11.3.1.1","22.1","","","","1"
"2022-07","Saskatchewan","2021A000247","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434982","11.3.1.1","21.9","","","","1"
"2022-10","Saskatchewan","2021A000247","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434982","11.3.1.1","21.1","","","","1"
"2023-04","Saskatchewan","2021A000247","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434982","11.3.1.1","20.1","","","","1"
"2023-07","Saskatchewan","2021A000247","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434982","11.3.1.1","16.0","","","","1"
"2023-10","Saskatchewan","2021A000247","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434982","11.3.1.1","20.9","","","","1"
"2021-04","Saskatchewan","2021A000247","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434991","11.3.2.1","34.4","","","","1"
"2021-07","Saskatchewan","2021A000247","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434991","11.3.2.1","28.1","","","","1"
"2021-10","Saskatchewan","2021A000247","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434991","11.3.2.1","29.5","","","","1"
"2022-01","Saskatchewan","2021A000247","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434991","11.3.2.1","34.0","","","","1"
"2022-04","Saskatchewan","2021A000247","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434991","11.3.2.1","26.9","","","","1"
"2022-07","Saskatchewan","2021A000247","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434991","11.3.2.1","26.0","","","","1"
"2022-10","Saskatchewan","2021A000247","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434991","11.3.2.1","32.1","","","","1"
"2023-04","Saskatchewan","2021A000247","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434991","11.3.2.1","30.0","","","","1"
"2023-07","Saskatchewan","2021A000247","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434991","11.3.2.1","30.3","","","","1"
"2023-10","Saskatchewan","2021A000247","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434991","11.3.2.1","31.5","","","","1"
"2021-04","Saskatchewan","2021A000247","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435000","11.3.3.1","41.7","","","","1"
"2021-07","Saskatchewan","2021A000247","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435000","11.3.3.1","51.5","","","","1"
"2021-10","Saskatchewan","2021A000247","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435000","11.3.3.1","52.1","","","","1"
"2022-01","Saskatchewan","2021A000247","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435000","11.3.3.1","48.1","","","","1"
"2022-04","Saskatchewan","2021A000247","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435000","11.3.3.1","51.0","","","","1"
"2022-07","Saskatchewan","2021A000247","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435000","11.3.3.1","52.1","","","","1"
"2022-10","Saskatchewan","2021A000247","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435000","11.3.3.1","46.8","","","","1"
"2023-04","Saskatchewan","2021A000247","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435000","11.3.3.1","49.8","","","","1"
"2023-07","Saskatchewan","2021A000247","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435000","11.3.3.1","53.7","","","","1"
"2023-10","Saskatchewan","2021A000247","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435000","11.3.3.1","47.6","","","","1"
"2021-04","Alberta","2021A000248","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435018","12.1.1.1","32.1","","","","1"
"2021-07","Alberta","2021A000248","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435018","12.1.1.1","19.5","","","","1"
"2021-10","Alberta","2021A000248","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435018","12.1.1.1","23.9","","","","1"
"2022-01","Alberta","2021A000248","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435018","12.1.1.1","19.6","","","","1"
"2022-04","Alberta","2021A000248","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435018","12.1.1.1","19.5","","","","1"
"2022-07","Alberta","2021A000248","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435018","12.1.1.1","18.4","","","","1"
"2022-10","Alberta","2021A000248","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435018","12.1.1.1","25.1","","","","1"
"2023-04","Alberta","2021A000248","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435018","12.1.1.1","23.2","","","","1"
"2023-07","Alberta","2021A000248","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435018","12.1.1.1","20.1","","","","1"
"2023-10","Alberta","2021A000248","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435018","12.1.1.1","26.4","","","","1"
"2021-04","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435027","12.1.2.1","30.0","","","","1"
"2021-07","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435027","12.1.2.1","29.9","","","","1"
"2021-10","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435027","12.1.2.1","29.8","","","","1"
"2022-01","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435027","12.1.2.1","28.3","","","","1"
"2022-04","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435027","12.1.2.1","28.4","","","","1"
"2022-07","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435027","12.1.2.1","30.3","","","","1"
"2022-10","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435027","12.1.2.1","32.6","","","","1"
"2023-04","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435027","12.1.2.1","30.5","","","","1"
"2023-07","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435027","12.1.2.1","30.2","","","","1"
"2023-10","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435027","12.1.2.1","29.2","","","","1"
"2021-04","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435036","12.1.3.1","37.9","","","","1"
"2021-07","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435036","12.1.3.1","50.6","","","","1"
"2021-10","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435036","12.1.3.1","46.3","","","","1"
"2022-01","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435036","12.1.3.1","52.2","","","","1"
"2022-04","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435036","12.1.3.1","52.1","","","","1"
"2022-07","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435036","12.1.3.1","51.3","","","","1"
"2022-10","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435036","12.1.3.1","42.3","","","","1"
"2023-04","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435036","12.1.3.1","46.2","","","","1"
"2023-07","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435036","12.1.3.1","49.7","","","","1"
"2023-10","Alberta","2021A000248","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331435036","12.1.3.1","44.4","","","","1"
"2021-04","Alberta","2021A000248","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435054","12.2.1.1","28.2","","","","1"
"2021-07","Alberta","2021A000248","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435054","12.2.1.1","20.4","","","","1"
"2021-10","Alberta","2021A000248","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435054","12.2.1.1","20.7","","","","1"
"2022-01","Alberta","2021A000248","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435054","12.2.1.1","20.8","","","","1"
"2022-04","Alberta","2021A000248","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435054","12.2.1.1","18.9","","","","1"
"2022-07","Alberta","2021A000248","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435054","12.2.1.1","16.4","","","","1"
"2022-10","Alberta","2021A000248","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435054","12.2.1.1","23.7","","","","1"
"2023-04","Alberta","2021A000248","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435054","12.2.1.1","21.8","","","","1"
"2023-07","Alberta","2021A000248","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435054","12.2.1.1","22.7","","","","1"
"2023-10","Alberta","2021A000248","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331435054","12.2.1.1","25.7","","","","1"
"2021-04","Alberta","2021A000248","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435063","12.2.2.1","32.0","","","","1"
"2021-07","Alberta","2021A000248","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435063","12.2.2.1","31.9","","","","1"
"2021-10","Alberta","2021A000248","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435063","12.2.2.1","29.7","","","","1"
"2022-01","Alberta","2021A000248","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435063","12.2.2.1","26.5","","","","1"
"2022-04","Alberta","2021A000248","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331435063","12.2.2.1","28.7","","","","1"
